,0
1756,977.6701
1757,1473.096
1758,2420.3628
1759,4156.262
1760,4924.889
1761,3607.6323
1762,4300.5684
1763,5005.011
1764,5887.034
1765,6506.8555
1766,6527.9355
1767,6573.808
1768,6570.4272
1769,6875.27
1770,6744.6953
1771,6755.517
1772,6778.4106
1773,6742.2026
1774,6941.0117
1775,714.11017
1776,864.3263
1777,1326.3699
1778,1825.5388
1779,3621.1746
1780,1231.3264
1781,1567.2214
1782,2919.9758
1783,3978.0312
1784,4600.6304
1785,4857.1875
1786,5212.0244
1787,5613.4517
1788,5844.718
1789,6174.335
1790,6866.8857
1791,6920.661
1792,6959.0337
1793,6902.477
1794,6930.0747
1795,7020.0864
1796,7061.335
1797,7081.165
1798,7014.21
1799,6985.436
1800,788.054
1801,984.27606
1802,1628.6503
1803,2260.8857
1804,3820.252
1805,1445.199
1806,2066.4155
1807,3716.6414
1808,4473.3135
1809,4795.3613
1810,5254.9204
1811,5631.6475
1812,6021.385
1813,6115.4707
1814,6286.6763
1815,6968.0923
1816,7044.362
1817,7081.6445
1818,7011.1636
1819,6946.819
1820,7099.6606
1821,7151.2246
1822,7171.337
1823,7643.6123
1824,6513.4253
1825,1311.19
1826,3144.5344
1827,5063.879
1828,5064.1523
1829,5626.3896
1830,3616.8267
1831,5385.881
1832,6279.937
1833,6824.6035
1834,6432.6567
1835,4782.8667
1836,5231.1104
1837,5583.803
1838,5589.9297
1839,6495.228
1840,6494.759
1841,6561.4985
1842,6566.1714
1843,6383.49
1844,6922.0454
1845,6620.808
1846,6672.5933
1847,6662.2324
1848,6463.3164
1849,7780.9155
1850,2226.2046
1851,4808.778
1852,5794.8506
1853,5662.877
1854,7162.7686
1855,4974.293
1856,5968.4775
1857,6332.7324
1858,6103.959
1859,7603.366
1860,6309.4814
1861,6566.855
1862,6671.0156
1863,6410.1504
1864,7848.3125
1865,6678.855
1866,6799.1914
1867,6797.1353
1868,6468.536
1869,7848.3125
1870,6714.708
1871,6817.3516
1872,6806.33
1873,6478.664
1874,7905.802
1875,2810.667
1876,1357.2479
1877,2354.9612
1878,3191.5188
1879,3172.4885
1880,3905.0789
1881,1858.9227
1882,3232.9006
1883,4456.2056
1884,3665.1746
1885,3332.208
1886,4003.6343
1887,5290.769
1888,5995.1006
1889,4398.83
1890,6481.2383
1891,6823.748
1892,7153.173
1893,7031.2764
1894,5038.2773
1895,6796.718
1896,7115.28
1897,7326.789
1898,7145.9097
1899,5105.359
1900,985.8648
1901,1352.56
1902,2341.948
1903,3167.1086
1904,3161.924
1905,5110.2397
1906,1849.5233
1907,3207.8174
1908,4416.389
1909,3654.292
1910,3988.4187
1911,1492.696
1912,5245.4316
1913,5942.407
1914,4379.439
1915,6434.2715
1916,6771.868
1917,7100.5386
1918,6980.63
1919,5010.9624
1920,6744.7715
1921,7059.006
1922,7285.525
1923,7093.031
1924,5078.9775
1925,1374.4861
1926,1837.4524
1927,3218.974
1928,4031.314
1929,3397.963
1930,2119.612
1931,2836.153
1932,8176.825
1933,5464.01
1934,3954.4895
1935,5267.044
1936,5928.9727
1937,6725.083
1938,6951.951
1939,4748.332
1940,7716.572
1941,7930.594
1942,8028.8877
1943,7751.089
1944,5327.939
1945,7903.2363
1946,8093.084
1947,8155.4873
1948,7858.337
1949,5601.419
1950,6391.2964
1951,6688.7246
1952,2215.1511
1953,5704.585
1954,4512.121
1955,3121.1553
1956,7564.187
1957,7390.584
1958,7344.074
1959,5206.679
1960,6190.3037
1961,7476.7266
1962,8145.0713
1963,7928.67
1964,5822.8726
1965,7816.8125
1966,8271.015
1967,8544.208
1968,8158.07
1969,6136.438
1970,7913.4243
1971,8353.591
1972,8577.766
1973,8213.946
1974,7016.601
1975,6563.9443
1976,6768.623
1977,2534.5176
1978,6117.2593
1979,5615.4443
1980,3573.1543
1981,7454.5576
1982,7320.9287
1983,7261.9653
1984,6171.324
1985,6447.236
1986,7380.1934
1987,7865.8364
1988,7669.4355
1989,6724.849
1990,7632.7134
1991,7956.6045
1992,8046.7017
1993,7780.1626
1994,6992.7183
1995,7725.9272
1996,7989.1426
1997,8063.656
1998,7805.6484
1999,7016.601
2000,2748.6196
2001,1344.9235
2002,2313.7063
2003,3117.017
2004,3131.6707
2005,3782.6536
2006,1836.8398
2007,3155.2415
2008,4356.4155
2009,3625.2
2010,3243.2676
2011,3874.7385
2012,5164.34
2013,5852.3193
2014,4324.8076
2015,6343.732
2016,6657.49
2017,6912.0684
2018,6799.188
2019,4940.2695
2020,6633.3105
2021,6899.2764
2022,7065.62
2023,6900.83
2024,5008.914
2025,1715.1876
2026,2222.296
2027,3570.0042
2028,4217.454
2029,3393.1274
2030,2750.1257
2031,3421.6704
2032,5017.8477
2033,5539.149
2034,3944.4272
2035,5859.0845
2036,9555.561
2037,6034.5605
2038,6848.532
2039,4706.2026
2040,7673.6523
2041,7788.0015
2042,7824.934
2043,7503.6343
2044,5254.834
2045,7834.372
2046,7935.989
2047,7943.67
2048,7608.6577
2049,5307.523
2050,1956.0563
2051,8370.192
2052,4242.174
2053,4718.373
2054,3529.1267
2055,3203.6172
2056,4149.333
2057,8304.776
2058,5970.9966
2059,4080.5366
2060,6346.116
2061,6797.3457
2062,7193.6973
2063,7107.5015
2064,4817.1753
2065,7890.178
2066,8039.349
2067,8075.149
2068,7735.695
2069,5311.4204
2070,8032.2935
2071,8155.9814
2072,8178.6235
2073,7824.4956
2074,5669.0703
2075,2201.5679
2076,4331.398
2077,6463.842
2078,6386.85
2079,5156.386
2080,3791.306
2081,6036.633
2082,7282.568
2083,5066.464
2084,4479.5254
2085,4652.3037
2086,6773.647
2087,8048.3325
2088,7771.5933
2089,5806.137
2090,7887.946
2091,8264.106
2092,8419.128
2093,8026.8867
2094,6093.5
2095,7978.5483
2096,8321.308
2097,8451.262
2098,8048.865
2099,7037.5947
2100,2521.1152
2101,1305.9664
2102,2294.2224
2103,7877.946
2104,4188.638
2105,1615.1442
2106,1981.1011
2107,3225.067
2108,4435.9526
2109,4885.3228
2110,3927.441
2111,4288.343
2112,5149.134
2113,5814.099
2114,5709.4395
2115,6477.6533
2116,6572.136
2117,6666.4414
2118,6611.7627
2119,6263.9277
2120,6672.512
2121,6746.831
2122,6803.7744
2123,6712.691
2124,6328.848
2125,1049.7179
2126,1274.7556
2127,1256.4283
2128,2728.9358
2129,2870.5635
2130,1277.3735
2131,1851.8688
2132,1820.5251
2133,3872.029
2134,3423.649
2135,4029.1348
2136,4331.703
2137,8326.195
2138,5537.528
2139,4768.316
2140,6895.4478
2141,6939.5947
2142,6753.0776
2143,6767.765
2144,5042.616
2145,7099.8633
2146,7125.7554
2147,6972.4297
2148,6893.3125
2149,5109.6562
2150,5312.9434
2151,7682.9834
2152,7118.2236
2153,7010.34
2154,4711.842
2155,1128.2802
2156,7123.7725
2157,6993.305
2158,6995.617
2159,5055.813
2160,8037.4946
2161,8166.54
2162,8291.068
2163,8036.846
2164,4801.375
2165,8838.432
2166,8867.637
2167,8809.344
2168,8416.194
2169,5765.062
2170,8910.534
2171,6288.917
2172,8862.735
2173,6170.7344
2174,5794.6816
2175,3428.3303
2176,4597.611
2177,6008.76
2178,6001.791
2179,4059.2332
2180,4732.4834
2181,5644.508
2182,6008.76
2183,6603.353
2184,4357.582
2185,6811.1206
2186,7111.116
2187,7307.6387
2188,7105.9604
2189,4859.337
2190,7749.2236
2191,7883.2783
2192,7896.586
2193,7496.6035
2194,5262.4224
2195,7869.944
2196,7982.271
2197,7974.88
2198,7573.8306
2199,5690.4727
2200,3281.3174
2201,8196.479
2202,8572.173
2203,8051.526
2204,6192.0996
2205,8356.9795
2206,8560.694
2207,8572.173
2208,8144.186
2209,6293.569
2210,8536.572
2211,8656.633
2212,8542.899
2213,8210.477
2214,6381.8086
2215,8642.906
2216,8709.538
2217,8657.123
2218,8242.346
2219,6437.6675
2220,8655.22
2221,8714.897
2222,8659.737
2223,8245.772
2224,6443.286
2225,7916.1416
2226,8016.2075
2227,7980.6914
2228,7728.133
2229,4899.865
2230,7975.978
2231,8043.053
2232,8001.938
2233,7759.401
2234,7314.5327
2235,8030.8604
2236,8061.6226
2237,8018.652
2238,7790.108
2239,7365.499
2240,8038.461
2241,8054.757
2242,8006.86
2243,7763.5723
2244,7341.6567
2245,7916.1416
2246,8016.2075
2247,7980.6914
2248,7728.133
2249,4899.865
2250,4497.4897
2251,5195.8076
2252,6490.37
2253,6552.0576
2254,4458.6504
2255,6228.364
2256,6567.053
2257,7072.812
2258,6968.094
2259,4833.1772
2260,7592.4863
2261,7659.081
2262,7489.6313
2263,7554.442
2264,5356.379
2265,8553.143
2266,8552.02
2267,8485.456
2268,8095.604
2269,5687.8643
2270,8646.639
2271,8641.028
2272,8562.786
2273,8673.049
2274,5721.4595
2275,5754.014
2276,6465.725
2277,7084.4604
2278,6911.347
2279,4673.9717
2280,6963.313
2281,7201.059
2282,7489.72
2283,7316.12
2284,5025.271
2285,7987.732
2286,8095.759
2287,8157.9585
2288,7852.842
2289,5447.9517
2290,8708.273
2291,8725.832
2292,8653.663
2293,8237.13
2294,5727.9443
2295,8777.015
2296,8787.663
2297,8707.71
2298,8282.974
2299,5754.3833
2300,6148.4795
2301,6796.4683
2302,7261.139
2303,7471.1807
2304,4753.2837
2305,6148.4795
2306,7105.8076
2307,7679.09
2308,7471.1807
2309,5098.606
2310,8102.5977
2311,8241.24
2312,8302.006
2313,7954.1353
2314,5495.1323
2315,8745.355
2316,8775.3125
2317,8706.164
2318,8279.214
2319,5753.7603
2320,8807.341
2321,8829.627
2322,8751.112
2323,8316.341
2324,6236.9805
2325,7065.0205
2326,7608.156
2327,7879.397
2328,7517.393
2329,5762.2197
2330,7595.5063
2331,7942.7236
2332,8095.76
2333,7710.1504
2334,6071.0903
2335,8123.171
2336,8280.048
2337,8293.918
2338,7892.4116
2339,6298.138
2340,8374.066
2341,8441.67
2342,8397.742
2343,7972.0654
2344,6397.248
2345,8397.136
2346,8457.076
2347,8409.601
2348,7979.9204
2349,7322.8936
2350,7200.8726
2351,7579.6636
2352,7657.0405
2353,7456.2783
2354,6909.1035
2355,7563.186
2356,7713.476
2357,7756.232
2358,7618.282
2359,7148.0933
2360,7779.553
2361,7855.1294
2362,7846.678
2363,7408.994
2364,7305.979
2365,7888.4673
2366,7920.7573
2367,7879.4956
2368,7651.0693
2369,7359.517
2370,7898.466
2371,7925.477
2372,7882.1846
2373,7687.2935
2374,7363.472
2375,1317.2405
2376,1506.8651
2377,2164.822
2378,3115.6074
2379,2824.0051
2380,2090.9324
2381,2329.1406
2382,3223.9497
2383,4005.4502
2384,3473.3708
2385,6074.928
2386,5108.764
2387,5512.295
2388,5763.6724
2389,4485.589
2390,7189.5615
2391,7193.5757
2392,7150.187
2393,6865.0015
2394,5095.5796
2395,7351.1626
2396,7349.5537
2397,7290.3623
2398,6969.483
2399,5155.1006
2400,1680.9415
2401,2042.5952
2402,2996.6614
2403,3537.5322
2404,3079.576
2405,2838.7192
2406,3410.4583
2407,4587.2393
2408,5001.5474
2409,3777.883
2410,6032.0566
2411,6317.7534
2412,6571.4575
2413,6435.3857
2414,4648.3335
2415,7468.669
2416,7504.371
2417,7456.224
2418,7095.1562
2419,5174.9673
2420,7607.54
2421,7635.631
2422,7575.483
2423,7178.97
2424,5229.874
2425,1845.0549
2426,2334.711
2427,3472.2131
2428,3921.151
2429,3195.087
2430,3236.9846
2431,3996.7412
2432,5136.4536
2433,5365.2505
2434,3901.6218
2435,6367.87
2436,6645.055
2437,6812.145
2438,6618.4634
2439,4728.8647
2440,7565.6987
2441,7626.328
2442,7585.8594
2443,7192.8447
2444,5218.8525
2445,7691.522
2446,7736.301
2447,7681.356
2448,7936.304
2449,5281.415
2450,2977.844
2451,4846.048
2452,6254.095
2453,6034.773
2454,4428.558
2455,5207.86
2456,6522.9927
2457,7142.855
2458,7396.3877
2459,5186.0615
2460,6162.4644
2461,6461.0293
2462,6661.799
2463,6509.696
2464,5259.196
2465,7402.0635
2466,7449.2
2467,7411.992
2468,7082.3076
2469,5800.5786
2470,7503.195
2471,7537.7363
2472,7485.679
2473,7140.7725
2474,6915.1826
2475,3929.2961
2476,5815.534
2477,6736.91
2478,6630.086
2479,5789.3813
2480,5962.623
2481,6916.4272
2482,7353.3184
2483,7174.8994
2484,6515.6865
2485,7327.3813
2486,7539.3843
2487,7594.1016
2488,7456.9043
2489,7079.5415
2490,7610.272
2491,7681.045
2492,7684.4478
2493,7491.927
2494,7079.5415
2495,7629.56
2496,7695.655
2497,7692.408
2498,7497.7954
2499,7258.912
2500,4287.1665
2501,5130.593
2502,6027.7437
2503,5974.441
2504,5660.2617
2505,4975.6826
2506,5545.1997
2507,6218.168
2508,6120.9653
2509,5622.801
2510,5910.567
2511,6100.5215
2512,6433.279
2513,6263.1494
2514,5645.3486
2515,6435.247
2516,6497.0103
2517,6565.244
2518,6344.8
2519,5657.8047
2520,6484.098
2521,6531.175
2522,6582.1704
2523,6353.144
2524,5658.977
2525,4527.6284
2526,5428.5728
2527,6176.4707
2528,6059.1167
2529,5622.8623
2530,5203.3506
2531,5786.962
2532,6357.9834
2533,6183.688
2534,5648.518
2535,6049.2593
2536,6284.4365
2537,6528.3975
2538,6305.4014
2539,5670.0938
2540,6529.316
2541,6608.02
2542,6640.21
2543,6368.8926
2544,5681.0884
2545,6565.9526
2546,6632.0522
2547,6652.3984
2548,6375.6367
2549,5682.139
2550,4601.662
2551,5524.8486
2552,6231.3784
2553,6083.2935
2554,5639.272
2555,5268.5884
2556,5864.802
2557,6494.182
2558,6204.293
2559,5664.798
2560,6085.0996
2561,6344.791
2562,6561.035
2563,6317.3555
2564,5685.9814
2565,6547.223
2566,6635.4956
2567,6663.1665
2568,6375.549
2569,5696.4185
2570,6581.763
2571,6658.0215
2572,6674.353
2573,6381.692
2574,6171.3174
2575,4560.5146
2576,5409.906
2577,6104.1084
2578,5970.785
2579,6089.3267
2580,5163.317
2581,5755.6655
2582,6346.275
2583,6086.1133
2584,6116.3447
2585,5972.9824
2586,6216.106
2587,6409.3315
2588,6185.3525
2589,6138.9766
2590,6398.251
2591,6484.5547
2592,6503.357
2593,6237.2637
2594,6150.443
2595,6431.047
2596,6508.136
2597,6513.9624
2598,6242.7026
2599,7113.2173
2600,5391.424
2601,6057.078
2602,6331.9087
2603,6168.5527
2604,7074.1416
2605,5804.65
2606,6219.072
2607,6392.3467
2608,6217.678
2609,7091.065
2610,6224.386
2611,6387.977
2612,6451.067
2613,6255.8213
2614,7102.915
2615,6401.5723
2616,6484.711
2617,6481.4746
2618,6271.1772
2619,7106.8813
2620,6416.0234
2621,6493.441
2622,6484.427
2623,6272.5605
2624,7107.177
2625,4715.8765
2626,5391.6074
2627,6141.82
2628,6039.802
2629,5628.8677
2630,5381.572
2631,5806.177
2632,6338.274
2633,6185.3716
2634,5656.5576
2635,6195.8545
2636,6332.5024
2637,6526.149
2638,6326.2314
2639,5680.3345
2640,6600.983
2641,6628.041
2642,6653.7524
2643,6404.505
2644,5692.8604
2645,6635.2744
2646,6656.1724
2647,6669.9272
2648,6412.9043
2649,5693.9976
2650,4927.4277
2651,5645.444
2652,6271.725
2653,6103.9067
2654,5605.2686
2655,5564.962
2656,6008.5806
2657,6443.181
2658,6235.2817
2659,5681.9404
2660,6310.6523
2661,6471.606
2662,6606.416
2663,6357.008
2664,5704.6416
2665,6655.065
2666,6705.772
2667,6709.448
2668,6419.9155
2669,5716.045
2670,6683.9414
2671,6727.699
2672,6721.9204
2673,6426.7197
2674,5717.076
2675,4988.216
2676,5727.335
2677,6313.143
2678,6123.6753
2679,5671.4375
2680,5611.8906
2681,6074.0186
2682,6477.471
2683,6250.4077
2684,5698.1284
2685,6335.202
2686,6512.28
2687,6630.704
2688,6364.0312
2689,5720.3887
2690,6665.394
2691,6727.4185
2692,6727.3706
2693,6422.036
2694,5731.303
2695,6692.9663
2696,6747.657
2697,6738.559
2698,6428.192
2699,6205.8247
2700,4689.196
2701,5276.8086
2702,5971.8135
2703,5901.2495
2704,6135.5254
2705,5270.4785
2706,5657.26
2707,6161.971
2708,6052.736
2709,6163.7227
2710,6027.602
2711,6159.719
2712,6356.683
2713,6178.1523
2714,6189.199
2715,6428.747
2716,6455.515
2717,6469.3286
2718,6245.5615
2719,6202.8794
2720,6463.829
2721,6484.823
2722,6484.629
2723,6253.081
2724,7154.6104
2725,5173.387
2726,5587.9326
2727,6057.0415
2728,5997.2173
2729,7095.4316
2730,5601.874
2731,5871.581
2732,6164.761
2733,6073.8223
2734,7122.145
2735,6130.9688
2736,6191.6914
2737,6265.1777
2738,6146.9546
2739,7143.8457
2740,6328.9556
2741,6341.9253
2742,6335.7656
2743,6186.031
2744,7153.294
2745,6349.214
2746,6358.5186
2747,6345.024
2748,6190.1978
2749,7154.1177
2750,5087.749
2751,5612.777
2752,6237.5903
2753,6088.929
2754,5661.2017
2755,5700.175
2756,6018.802
2757,6425.172
2758,6375.7046
2759,5690.0815
2760,6397.892
2761,6491.513
2762,6605.075
2763,6233.4766
2764,5715.449
2765,6716.3506
2766,6731.9463
2767,6730.318
2768,6453.0747
2769,5728.1074
2770,6748.489
2771,5612.777
2772,6746.953
2773,6461.657
2774,5729.202
2775,5253.047
2776,5240.5664
2777,6341.587
2778,6139.009
2779,5686.7446
2780,5253.047
2781,5827.8945
2782,6682.249
2783,6273.4585
2784,5715.2397
2785,5841.753
2786,6467.5684
2787,6669.1924
2788,6397.476
2789,5739.5146
2790,6482.2207
2791,6741.0044
2792,6772.7197
2793,6461.66
2794,5751.133
2795,6781.107
2796,6768.0645
2797,6785.46
2798,6468.6787
2799,5752.136
2800,5299.9756
2801,5889.5933
2802,6378.0254
2803,6154.2476
2804,5702.794
2805,5877.06
2806,6245.807
2807,6542.524
2808,6128.4253
2809,5731.1743
2810,6499.8345
2811,6245.807
2812,6689.876
2813,6401.998
2814,5755.0137
2815,6760.311
2816,6806.8975
2817,6785.4985
2818,6467.9736
2819,5766.183
2820,6786.1064
2821,6826.054
2822,6796.231
2823,6467.9736
2824,6266.7637
2825,6902.0474
2826,6028.4087
2827,6422.738
2828,6173.0215
2829,6211.0186
2830,5898.0615
2831,6317.504
2832,6212.6904
2833,6276.3193
2834,6240.627
2835,6614.693
2836,6604.8013
2837,6661.9307
2838,6352.5234
2839,6262.9004
2840,6650.1367
2841,6737.916
2842,6720.3022
2843,6384.435
2844,6270.9727
2845,6670.4062
2846,6750.3555
2847,6725.9263
2848,6387.387
2849,7212.739
2850,5846.9956
2851,6160.936
2852,6326.193
2853,6151.954
2854,7171.036
2855,6098.4624
2856,6289.634
2857,6393.946
2858,6208.235
2859,7193.3354
2860,6333.1714
2861,6432.8125
2862,6450.9497
2863,6250.465
2864,7209.1436
2865,6453.7905
2866,6504.5127
2867,6479.014
2868,6266.795
2869,7213.9834
2870,6465.347
2871,6511.022
2872,6481.6406
2873,6268.188
2874,7214.333
2875,5436.5386
2876,5828.0967
2877,6304.542
2878,6194.963
2879,5693.008
2880,5966.5327
2881,5828.0967
2882,6497.9194
2883,6272.5864
2884,5723.644
2885,6538.1055
2886,6597.9795
2887,6669.4634
2888,6416.916
2889,5750.3696
2890,6815.029
2891,6822.41
2892,6871.6157
2893,6493.1353
2894,5763.0605
2895,6845.0063
2896,6848.5137
2897,6814.6226
2898,6121.745
2899,5764.117
2900,5425.766
2901,5815.607
2902,6284.5796
2903,6179.0317
2904,5714.496
2905,5952.0415
2906,5815.607
2907,6482.841
2908,6256.85
2909,5745.133
2910,6524.626
2911,6584.3315
2912,6655.4263
2913,6398.9946
2914,5771.8584
2915,6802.339
2916,6809.7007
2917,6857.116
2918,6475.5557
2919,5784.5483
2920,6832.3125
2921,6835.804
2922,6800.4097
2923,6102.388
2924,5785.605
2925,5605.295
2926,6044.962
2927,6431.6904
2928,6179.45
2929,5733.594
2930,6091.389
2931,6362.289
2932,6742.091
2933,6314.7334
2934,5763.6694
2935,6609.0093
2936,6703.337
2937,6742.091
2938,6435.327
2939,5788.8237
2940,6842.682
2941,6876.6724
2942,6836.7373
2943,6492.548
2944,5800.139
2945,6867.08
2946,6895.182
2947,6847.517
2948,6498.4316
2949,6334.087
2950,5699.591
2951,6133.3223
2952,6424.1934
2953,6173.867
2954,6292.009
2955,6071.517
2956,6379.04
2957,6560.1924
2958,6280.3135
2959,6292.009
2960,6489.6187
2961,6640.3086
2962,6686.3643
2963,6280.3135
2964,6327.3057
2965,6697.2656
2966,6775.57
2967,6748.19
2968,6399.993
2969,6328.2446
2970,6718.494
2971,6788.544
2972,6753.66
2973,6403.2617
2974,7259.09
2975,6004.154
2976,6211.8516
2977,6329.598
2978,6112.497
2979,7221.175
2980,6178.9634
2981,6327.209
2982,6393.5986
2983,6170.3403
2984,7244.757
2985,6374.1597
2986,6448.199
2987,6447.998
2988,6170.3403
2989,7262.05
2990,6470.6143
2991,6506.8105
2992,6474.0576
2993,6247.8896
2994,7267.5815
2995,6480.128
2996,6512.578
2997,6476.351
2998,6250.196
2999,7267.9434
3000,5854.0635
3001,6187.7393
3002,6486.147
3003,6201.6978
3004,5728.035
3005,6301.4062
3006,6492.583
3007,6646.511
3008,6353.6626
3009,5759.6875
3010,6724.815
3011,6785.584
3012,6789.812
3013,6482.161
3014,5786.2275
3015,6931.9375
3016,6949.3496
3017,6891.9736
3018,6540.785
3019,5797.859
3020,6955.2705
3021,6968.202
3022,6903.8267
3023,6547.1743
3024,5798.7466
3025,4639.715
3026,5399.178
3027,6204.4536
3028,6074.5034
3029,5814.855
3030,5257.1685
3031,5766.371
3032,6371.908
3033,6196.5957
3034,5778.377
3035,6119.068
3036,6288.682
3037,6542.9995
3038,6337.3047
3039,5800.182
3040,6571.503
3041,6617.8696
3042,6666.9834
3043,6421.9873
3044,5812.401
3045,6610.267
3046,6648.475
3047,6681.643
3048,6430.06
3049,5813.5723
3050,4639.1665
3051,5391.982
3052,6191.2837
3053,6064.035
3054,5829.1797
3055,5250.275
3056,5757.833
3057,6359.1147
3058,6185.1934
3059,5792.702
3060,6107.2373
3061,6276.5024
3062,6529.7715
3063,6324.064
3064,5814.5083
3065,6559.762
3066,6605.932
3067,6653.542
3068,6409.7095
3069,5826.7266
3070,6598.6216
3071,6636.499
3072,6669.49
3073,6417.882
3074,6388.8955
3075,4784.19
3076,5419.3105
3077,6059.762
3078,6013.1196
3079,6390.249
3080,5310.379
3081,5693.8525
3082,6196.734
3083,6112.7
3084,6351.555
3085,5989.0996
3086,6130.23
3087,6349.5405
3088,6207.4775
3089,6374.5547
3090,6380.7744
3091,6423.659
3092,6457.63
3093,6263.0874
3094,6387.6475
3095,6417.29
3096,6451.1025
3097,6471.6543
3098,6269.12
3099,7311.005
3100,5442.9834
3101,5851.2505
3102,6144.768
3103,6098.8906
3104,7311.894
3105,5783.1587
3106,6010.7397
3107,6204.6357
3108,6144.931
3109,7283.6294
3110,6134.52
3111,6197.822
3112,6277.167
3113,6189.0176
3114,7300.7188
3115,6315.8896
3116,6332.2227
3117,6328.712
3118,6215.4355
3119,7310.1816
3120,6332.8315
3121,6344.7485
3122,6335.394
3123,6218.2656
3124,7311.005
3125,6326.071
3126,6408.281
3127,6416.475
3128,6222.244
3129,6010.033
3130,6411.472
3131,6458.9004
3132,6441.9634
3133,6241.889
3134,6017.733
3135,6525.45
3136,6533.2656
3137,6470.5894
3138,6261.026
3139,6024.6616
3140,6592.5894
3141,6584.5723
3142,6505.083
3143,6271.383
3144,6028.383
3145,6598.416
3146,6589.0903
3147,6534.592
3148,6272.486
3149,6028.7407
3150,6292.8374
3151,6383.536
3152,6383.039
3153,6186.4004
3154,6007.6147
3155,6400.7524
3156,6359.9995
3157,6407.1743
3158,6205.804
3159,6015.1416
3160,6487.0596
3161,6432.883
3162,6433.861
3163,6222.913
3164,6021.359
3165,6551.6094
3166,6548.926
3167,6452.8423
3168,6231.7896
3169,6015.3394
3170,6557.0674
3171,6550.075
3172,6436.9404
3173,6232.7188
3174,6024.769
3175,6266.797
3176,6362.4062
3177,6363.79
3178,6139.93
3179,5984.801
3180,6375.62
3181,6411.896
3182,6387.547
3183,6160.975
3184,6013.6294
3185,6494.47
3186,6479.959
3187,6366.5425
3188,6174.1533
3189,6002.7666
3190,6507.948
3191,6525.674
3192,6431.8613
3193,6194.88
3194,6022.432
3195,6562.291
3196,6529.8037
3197,6430.6084
3198,6196.3047
3199,6367.173
3200,6255.3574
3201,6356.344
3202,6366.3394
3203,6135.074
3204,6359.1787
3205,6327.676
3206,6403.177
3207,6384.1826
3208,6172.3384
3209,6359.1787
3210,6429.264
3211,6462.2876
3212,6401.929
3213,6184.667
3214,6366.916
3215,6488.3716
3216,6497.057
3217,6384.1826
3218,6159.7983
3219,6367.9727
3220,6493.0127
3221,6500.1396
3222,6413.585
3223,6167.661
3224,7246.812
3225,7078.759
3226,7122.8667
3227,7100.3237
3228,6866.8193
3229,7241.8315
3230,7112.3525
3231,7141.16
3232,7109.667
3233,6874.1216
3234,7244.459
3235,7152.6865
3236,7165.367
3237,7118.1045
3238,6879.809
3239,7246.403
3240,7178.1343
3241,7189.4634
3242,7122.8403
3243,6882.1587
3244,7247.0503
3245,7180.3916
3246,7183.1816
3247,7123.2974
3248,6879.809
3249,7246.1094
3250,6160.0474
3251,6213.3213
3252,6235.5684
3253,6154.726
3254,5955.717
3255,6226.3623
3256,6260.689
3257,6261.379
3258,6143.4014
3259,5975.8354
3260,6322.437
3261,6328.1826
3262,6289.1387
3263,6162.0806
3264,5981.839
3265,6374.7725
3266,6368.939
3267,6307.815
3268,6172.2026
3269,5984.8965
3270,6379.8003
3271,6373.0044
3272,6310.117
3273,6173.3125
3274,5985.176
3275,6131.9814
3276,6192.27
3277,6212.4487
3278,6096.088
3279,5969.87
3280,6197.162
3281,6185.254
3282,6257.1455
3283,6116.1113
3284,5976.6396
3285,6288.1147
3286,6300.06
3287,6257.1455
3288,6116.1113
3289,5976.6396
3290,6339.0654
3291,6338.503
3292,6308.091
3293,6138.67
3294,5985.0225
3295,6343.581
3296,6346.485
3297,6278.1504
3298,6107.5835
3299,5985.0225
3300,6116.954
3301,6178.9985
3302,6198.8105
3303,6076.816
3304,5971.512
3305,6191.2544
3306,6178.9985
3307,6222.697
3308,6096.44
3309,5977.9985
3310,6268.1953
3311,6282.7
3312,6222.697
3313,6096.44
3314,5977.9985
3315,6332.634
3316,6319.3145
3317,6264.363
3318,6102.665
3319,5985.8477
3320,6322.1235
3321,6322.5737
3322,6266.1226
3323,6123.2383
3324,6387.303
3325,6378.9473
3326,6433.735
3327,6420.8564
3328,6221.849
3329,6379.4
3330,6444.569
3331,6433.735
3332,6438.353
3333,6235.566
3334,6382.9385
3335,6542.042
3336,6531.4077
3337,6438.353
3338,6235.566
3339,6382.9385
3340,6558.177
3341,6554.04
3342,6484.995
3343,6265.002
3344,6387.866
3345,6566.4404
3346,6555.9893
3347,6485.821
3348,6265.4204
3349,7291.464
3350,7155.6685
3351,7188.8506
3352,7162.4395
3353,6941.0317
3354,7246.0996
3355,7185.107
3356,7207.13
3357,7170.587
3358,6947.892
3359,7263.352
3360,7221.329
3361,7229.008
3362,7182.829
3363,6948.731
3364,7280.1943
3365,7241.0503
3366,7231.4814
3367,7182.207
3368,6955.304
3369,7284.2163
3370,7242.7227
3371,7242.6494
3372,7182.579
3373,6955.4917
3374,7283.702
3375,6246.3677
3376,6273.2266
3377,6252.481
3378,6128.3594
3379,5957.168
3380,6293.1978
3381,6305.883
3382,6272.25
3383,6144.916
3384,5963.8276
3385,6350.181
3386,6347.628
3387,6292.6987
3388,6160.203
3389,5969.615
3390,6383.418
3391,6373.944
3392,6306.487
3393,6167.7393
3394,5972.4067
3395,6386.9805
3396,6376.9717
3397,6308.295
3398,6168.5454
3399,5972.65
3400,6243.868
